system:index,LST_Night_1km_max,LST_Night_1km_median,LST_Night_1km_min,LST_Night_1km_stdDev,modis_time,pixel_count,.geo
2008_11_06,-2.6499999999999773,-2.7899999999999636,-2.829999999999984,0.06837397165588498,1225929600000,4,
2008_11_07,5.03000000000003,4.03000000000003,1.0300000000000296,1.1738739284948774,1226016000000,40,
2008_11_08,,,,,1226102400000,0,
2008_11_09,,,,,1226188800000,0,
2008_11_10,4.8700000000000045,4.040000000000049,0.3100000000000023,1.0053992987863132,1226275200000,40,
2008_11_11,,,,,1226361600000,0,
2008_11_12,-6.25,-6.25,-6.25,0.0,1226448000000,1,
2008_11_13,,,,,1226534400000,0,
2008_11_14,6.550000000000011,5.640000000000043,-0.9099999999999682,1.513194551272238,1226620800000,40,
2008_11_15,4.630000000000052,3.3300000000000125,-0.2699999999999818,1.111665304846743,1226707200000,40,
2008_11_16,6.390000000000043,4.960000000000008,0.07000000000005002,1.69391373747307,1226793600000,32,
2008_11_17,5.750000000000057,5.010000000000048,0.4900000000000091,1.3801585959591771,1226880000000,40,
2008_11_18,6.410000000000025,5.730000000000047,1.2300000000000182,1.0129911154595577,1226966400000,40,
2008_11_19,3.1900000000000546,2.6000000000000227,-2.3899999999999864,1.549999103942401,1227052800000,12,
2008_11_20,,,,,1227139200000,0,
2008_11_21,1.9500000000000455,1.6900000000000546,-2.92999999999995,1.8301213074547826,1227225600000,5,
2008_11_22,2.830000000000041,1.5900000000000318,-2.4899999999999523,1.2359555907160296,1227312000000,30,
2008_11_23,,,,,1227398400000,0,
2008_11_24,2.0500000000000114,1.7900000000000205,-2.1899999999999977,1.02862696712657,1227484800000,16,
2008_11_25,,,,,1227571200000,0,
2008_11_26,,,,,1227657600000,0,
2008_11_27,4.330000000000041,2.980000000000018,-0.8699999999999477,1.0542959736241022,1227744000000,40,
2008_11_28,4.910000000000025,3.7600000000000477,-3.1499999999999773,1.967450062898677,1227830400000,40,
2008_11_29,2.7900000000000205,0.7800000000000296,-2.7899999999999636,1.3099221350904804,1227916800000,40,
2008_11_30,4.730000000000018,3.8300000000000125,-2.009999999999991,1.5792237808493164,1228003200000,40,
2008_12_01,,,,,1228089600000,0,
2008_12_02,3.5500000000000114,2.0100000000000477,0.57000000000005,1.0093120150883228,1228176000000,11,
2008_12_03,3.910000000000025,2.370000000000033,-3.909999999999968,1.9168283699903885,1228262400000,40,
2008_12_04,3.3100000000000023,1.410000000000025,-1.9899999999999523,1.5138113005720355,1228348800000,38,
2008_12_05,2.230000000000018,0.43000000000003524,-2.829999999999984,1.4515992850745907,1228435200000,34,
2008_12_06,1.7900000000000205,-0.46999999999997044,-4.609999999999957,1.27289871821072,1228521600000,37,
2008_12_07,3.3100000000000023,1.5900000000000318,-3.0499999999999545,1.4157304820423748,1228608000000,38,
2008_12_08,,,,,1228694400000,0,
2008_12_09,2.410000000000025,0.5200000000000387,-3.669999999999959,1.567139444587224,1228780800000,38,
2008_12_10,0.57000000000005,-1.2299999999999898,-5.92999999999995,1.3050363979598385,1228867200000,40,
2008_12_11,1.7900000000000205,0.3300000000000125,-5.169999999999959,1.5014525467026874,1228953600000,40,
2008_12_12,1.910000000000025,0.13000000000002387,-4.389999999999986,1.8919054344336261,1229040000000,36,
2008_12_13,,,,,1229126400000,0,
2008_12_14,,,,,1229212800000,0,
2008_12_15,,,,,1229299200000,0,
2008_12_16,,,,,1229385600000,0,
2008_12_17,-11.489999999999952,-11.489999999999952,-11.489999999999952,0.0,1229472000000,1,
2008_12_18,,,,,1229558400000,0,
2008_12_19,-13.529999999999973,-13.529999999999973,-13.529999999999973,0.0,1229644800000,1,
2008_12_20,,,,,1229731200000,0,
2008_12_23,,,,,1229990400000,0,
2008_12_24,,,,,1230076800000,0,
2008_12_25,,,,,1230163200000,0,
2008_12_26,-8.589999999999975,-10.43999999999997,-13.809999999999945,1.5929692401298856,1230249600000,40,
2008_12_27,-14.129999999999995,-15.289999999999964,-17.369999999999976,0.8155026842991796,1230336000000,11,
2008_12_28,,,,,1230422400000,0,
2008_12_29,-10.549999999999955,-12.529999999999973,-14.149999999999977,0.8682137323644387,1230508800000,23,
2008_12_30,,,,,1230595200000,0,
2008_12_31,-3.42999999999995,-4.629999999999967,-7.009999999999991,0.6844631107663899,1230681600000,40,
2009_01_01,,,,,1230768000000,0,
2009_01_02,-1.6499999999999773,-3.9799999999999898,-6.169999999999959,1.6152211941937902,1230854400000,18,
2009_01_03,-1.0299999999999727,-3.1399999999999864,-6.109999999999957,1.321912545434748,1230940800000,36,
2009_01_04,-5.769999999999982,-7.099999999999966,-10.369999999999948,1.0203560803034584,1231027200000,14,
2009_01_05,,,,,1231113600000,0,
2009_01_06,,,,,1231200000000,0,
2009_01_07,-1.3099999999999454,-1.5499999999999545,-2.2899999999999636,0.2988511335096445,1231286400000,25,
2009_01_08,1.5100000000000477,0.910000000000025,-1.169999999999959,0.4820638296239323,1231372800000,39,
2009_01_09,-2.3099999999999454,-3.569999999999993,-5.189999999999998,0.6692561280421419,1231459200000,33,
2009_01_10,-0.75,-2.609999999999957,-6.489999999999952,1.582097909427174,1231545600000,19,
2009_01_11,,,,,1231632000000,0,
2009_01_12,-0.16999999999995907,-0.8199999999999648,-3.5299999999999727,0.7350263600715287,1231718400000,40,
2009_01_13,-0.20999999999997954,-0.839999999999975,-3.8099999999999454,0.7354529216748017,1231804800000,40,
2009_01_14,-1.9699999999999704,-2.569999999999993,-4.869999999999948,0.7112883395928896,1231891200000,35,
2009_01_15,-0.92999999999995,-2.75,-5.169999999999959,1.0885196369381704,1231977600000,28,
2009_01_16,-3.7299999999999613,-4.7599999999999625,-6.529999999999973,0.6108241750614537,1232064000000,36,
2009_01_17,-1.4699999999999704,-3.1299999999999955,-5.92999999999995,1.20272029410836,1232150400000,23,
2009_01_18,-2.75,-3.769999999999982,-5.989999999999952,0.9301525342782283,1232236800000,34,
2009_01_19,-0.6699999999999591,-1.759999999999991,-4.6299999999999955,1.1069830872942759,1232323200000,30,
2009_01_20,-3.8699999999999477,-5.119999999999948,-6.369999999999948,1.25,1232409600000,2,
2009_01_21,-3.6299999999999955,-4.72999999999999,-6.829999999999984,0.9504656168893648,1232496000000,30,
2009_01_22,,,,,1232582400000,0,
2009_01_23,,,,,1232668800000,0,
2009_01_24,0.9700000000000273,0.4300000000000068,-0.38999999999998636,0.39170306676997996,1232755200000,21,
2009_01_25,,,,,1232841600000,0,
2009_01_26,-3.7099999999999795,-6.359999999999985,-9.75,1.2562775701784021,1232928000000,18,
2009_01_27,-1.6299999999999955,-7.109999999999957,-11.909999999999968,3.4054973904512824,1233014400000,23,
2009_01_28,,,,,1233100800000,0,
2009_01_29,0.9500000000000455,-1.4599999999999795,-3.669999999999959,1.1139349173089066,1233187200000,40,
2009_01_30,-0.2899999999999636,-2.3099999999999454,-3.92999999999995,0.8324389677979311,1233273600000,39,
2009_01_31,1.670000000000016,-0.8399999999999466,-2.8899999999999864,1.1198620450751964,1233360000000,40,
2009_02_01,0.11000000000001364,-1.8599999999999852,-3.1299999999999955,0.8031175194204161,1233446400000,40,
2009_02_02,0.8700000000000045,-0.9499999999999886,-3.5299999999999727,1.0406789873763127,1233532800000,39,
2009_02_03,-0.5699999999999932,-1.2999999999999545,-3.069999999999993,0.5611503809140648,1233619200000,40,
2009_02_04,-1.669999999999959,-3.379999999999967,-4.829999999999984,0.8293146627893198,1233705600000,22,
2009_02_05,,,,,1233792000000,0,
2009_02_06,,,,,1233878400000,0,
2009_02_07,2.390000000000043,0.6500000000000341,-2.6499999999999773,1.358279103295413,1233964800000,35,
2009_02_08,1.910000000000025,0.37000000000003297,-3.069999999999993,1.2567528595551345,1234051200000,40,
2009_02_09,,,,,1234137600000,0,
2009_02_10,-3.089999999999975,-3.669999999999959,-4.2099999999999795,0.340018318252726,1234224000000,17,
2009_02_11,,,,,1234310400000,0,
2009_02_12,-1.7699999999999818,-2.7099999999999795,-4.349999999999966,0.8530314091720284,1234396800000,21,
2009_02_13,,,,,1234483200000,0,
2009_02_14,,,,,1234569600000,0,
2009_02_15,,,,,1234656000000,0,
2009_02_16,,,,,1234742400000,0,
2009_02_17,-5.149999999999977,-5.699999999999989,-5.909999999999968,0.30782462539568745,1234828800000,10,
2009_02_18,-7.769999999999982,-10.96999999999997,-12.309999999999945,1.2880874922749213,1234915200000,14,
2009_02_19,,,,,1235001600000,0,
2009_02_20,,,,,1235088000000,0,
2009_02_21,2.5500000000000114,-0.3599999999999568,-2.9699999999999704,1.4888417478026357,1235174400000,40,
2009_02_22,,,,,1235260800000,0,
2009_02_23,-0.6899999999999977,-1.849999999999966,-4.7099999999999795,0.9568060293381212,1235347200000,36,
2009_02_24,-15.229999999999961,-15.229999999999961,-15.229999999999961,0.0,1235433600000,1,
2009_02_25,,,,,1235520000000,0,
2009_02_26,1.8500000000000227,1.2800000000000296,-0.8299999999999841,0.555364519932629,1235606400000,40,
2009_02_27,0.7100000000000364,-3.25,-8.409999999999968,2.213115290702414,1235692800000,13,
2009_02_28,,,,,1235779200000,0,
2009_03_01,,,,,1235865600000,0,
2009_03_02,4.4500000000000455,3.0000000000000284,0.2300000000000182,1.1413868756911507,1235952000000,40,
2009_03_03,-0.2899999999999636,-0.7599999999999909,-2.2299999999999613,0.5311722884337922,1236038400000,10,
2009_03_04,,,,,1236124800000,0,
2009_03_05,-2.009999999999991,-3.669999999999959,-7.1299999999999955,1.9411594473406912,1236211200000,4,
2009_03_06,,,,,1236297600000,0,
2009_03_07,1.7500000000000568,0.05000000000001137,-3.0299999999999727,1.121708568108751,1236384000000,39,
2009_03_08,2.930000000000007,2.3300000000000125,-1.849999999999966,1.1146945770030443,1236470400000,40,
2009_03_09,,,,,1236556800000,0,
2009_03_10,-3.669999999999959,-4.42999999999995,-9.029999999999973,2.36800900899188,1236643200000,3,
2009_03_11,1.2500000000000568,0.07000000000005002,-3.769999999999982,1.1407821877992326,1236729600000,40,
2009_03_12,-1.75,-2.4699999999999704,-5.309999999999945,0.9925189024025171,1236816000000,34,
2009_03_13,4.710000000000036,2.7900000000000205,-1.92999999999995,1.4097615933199492,1236902400000,40,
2009_03_14,,,,,1236988800000,0,
2009_03_15,,,,,1237075200000,0,
2009_03_16,2.5500000000000114,1.660000000000025,-2.8699999999999477,1.5693140752146022,1237161600000,30,
2009_03_17,5.430000000000007,4.460000000000036,1.8100000000000023,0.9029605473109018,1237248000000,40,
2009_03_18,5.850000000000023,4.630000000000024,-0.25,1.3502366459254542,1237334400000,40,
2009_03_19,5.03000000000003,3.5100000000000477,-0.2699999999999818,1.4035304592348579,1237420800000,40,
2009_03_20,8.270000000000039,6.600000000000023,1.7500000000000568,1.4510629724446853,1237507200000,40,
2009_03_21,,,,,1237593600000,0,
2009_03_22,,,,,1237680000000,0,
2009_03_23,2.5300000000000296,2.4700000000000273,-1.1299999999999955,0.8342676788657251,1237766400000,25,
2009_03_24,2.1100000000000136,2.0500000000000114,-5.349999999999966,2.7668915571248616,1237852800000,6,
2009_03_25,,,,,1237939200000,0,
2009_03_26,,,,,1238025600000,0,
2009_03_27,6.8700000000000045,5.710000000000036,0.1300000000000523,1.3540013847851047,1238112000000,40,
2009_03_28,7.430000000000007,6.440000000000026,3.730000000000018,0.8294214851328591,1238198400000,40,
2009_03_29,,,,,1238284800000,0,
2009_03_30,3.5100000000000477,2.910000000000025,-0.589999999999975,0.9200059782414486,1238371200000,20,
2009_03_31,6.03000000000003,5.410000000000025,-0.5499999999999545,1.5535725763542556,1238457600000,40,
2009_04_01,,,,,1238544000000,0,
2009_04_02,,,,,1238630400000,0,
2009_04_03,,,,,1238716800000,0,
2009_04_04,3.57000000000005,2.670000000000016,-0.30999999999994543,0.9335120346266932,1238803200000,27,
2009_04_05,5.470000000000027,4.820000000000022,-1.75,1.7428379155848144,1238889600000,40,
2009_04_06,5.930000000000007,5.010000000000019,0.6300000000000523,1.3621893223777672,1238976000000,40,
2009_04_07,8.79000000000002,6.500000000000028,1.5300000000000296,1.620860805251332,1239062400000,40,
2009_04_08,,,,,1239148800000,0,
2009_04_09,,,,,1239235200000,0,
2009_04_10,-3.669999999999959,-3.669999999999959,-3.669999999999959,0.0,1239321600000,1,
2009_04_11,4.090000000000032,2.090000000000032,1.6100000000000136,1.0468300058865765,1239408000000,7,
2009_04_12,7.850000000000023,6.690000000000055,1.5900000000000318,1.4698962548424976,1239494400000,40,
2009_04_13,,,,,1239580800000,0,
2009_04_14,5.510000000000048,5.250000000000057,0.9500000000000455,1.5156166236881932,1239667200000,8,
2009_04_15,3.6300000000000523,2.3500000000000227,-3.409999999999968,1.6371754592055705,1239753600000,27,
2009_04_16,5.890000000000043,4.800000000000011,-0.7899999999999636,1.68086279927899,1239840000000,40,
2009_04_17,6.110000000000014,4.220000000000027,0.37000000000000455,1.1439885270403745,1239926400000,40,
2009_04_18,9.07000000000005,7.070000000000022,3.6900000000000546,1.2083972856639513,1240012800000,40,
2009_04_19,11.53000000000003,9.000000000000028,4.470000000000027,1.4445648998920138,1240099200000,40,
2009_04_20,12.990000000000009,11.740000000000038,8.050000000000011,1.1134612700943158,1240185600000,40,
2009_04_21,16.350000000000023,13.990000000000009,8.510000000000048,1.8087226846589857,1240272000000,40,
2009_04_22,,,,,1240358400000,0,
2009_04_23,12.750000000000057,10.29000000000002,6.57000000000005,1.5233834783869196,1240444800000,36,
2009_04_24,,,,,1240531200000,0,
2009_04_25,10.910000000000025,9.79000000000002,3.07000000000005,1.6227530187924368,1240617600000,25,
2009_04_26,,,,,1240704000000,0,
2009_04_27,10.350000000000023,9.430000000000035,3.170000000000016,1.5306635815880711,1240790400000,20,
2009_04_28,,,,,1240876800000,0,
2009_04_29,,,,,1240963200000,0,
2009_04_30,,,,,1241049600000,0,
2009_05_01,,,,,1241136000000,0,
2009_05_02,,,,,1241222400000,0,
2009_05_03,,,,,1241308800000,0,
2009_05_04,,,,,1241395200000,0,
2009_05_05,8.150000000000034,6.800000000000011,4.270000000000039,0.980270880930362,1241481600000,40,
2009_05_06,7.930000000000007,7.170000000000016,3.670000000000016,1.0346400870541324,1241568000000,27,
2009_05_07,10.470000000000027,9.53000000000003,5.350000000000023,1.2508477125533717,1241654400000,40,
2009_05_08,9.430000000000007,7.610000000000042,3.6900000000000546,1.7026966846740497,1241740800000,40,
2009_05_09,12.890000000000043,10.28000000000003,3.730000000000018,1.9427500482563338,1241827200000,40,
2009_05_10,9.930000000000007,9.310000000000002,5.990000000000009,0.8785668728104843,1241913600000,40,
2009_05_11,14.370000000000005,11.360000000000042,6.2900000000000205,1.688813118731622,1242000000000,40,
2009_05_12,,,,,1242086400000,0,
2009_05_13,10.830000000000041,9.000000000000028,2.4500000000000455,2.1517553299573797,1242172800000,40,
2009_05_14,10.390000000000043,9.740000000000038,4.910000000000025,1.5179957546419953,1242259200000,18,
2009_05_15,,,,,1242345600000,0,
2009_05_16,14.610000000000014,12.170000000000016,6.090000000000032,1.7592980844643504,1242432000000,40,
2009_05_17,14.890000000000043,14.330000000000041,10.650000000000034,1.1610468336806896,1242518400000,40,
2009_05_18,18.55000000000001,15.750000000000028,14.210000000000036,1.1584160522023224,1242604800000,40,
2009_05_19,14.970000000000027,14.120000000000033,11.770000000000039,0.8328841456048973,1242691200000,10,
2009_05_20,15.830000000000041,13.810000000000002,9.590000000000032,1.9646414015628253,1242777600000,35,
2009_05_21,15.930000000000007,14.450000000000045,8.450000000000045,1.6009219894501594,1242864000000,39,
2009_05_22,16.79000000000002,15.840000000000003,12.390000000000043,1.0286387849968948,1242950400000,40,
2009_05_23,17.79000000000002,14.580000000000041,10.330000000000041,1.9266706386925438,1243036800000,40,
2009_05_24,15.350000000000023,14.410000000000025,9.830000000000041,1.6129571271046093,1243123200000,35,
2009_05_25,18.33000000000004,16.57000000000005,11.110000000000014,1.7201790604468852,1243209600000,40,
2009_05_26,15.53000000000003,14.340000000000032,9.670000000000016,1.3870814684076829,1243296000000,40,
2009_05_27,17.470000000000027,16.370000000000005,11.510000000000048,1.3547722133258868,1243382400000,40,
2009_05_28,18.190000000000055,16.680000000000035,12.910000000000025,1.2826339111375007,1243468800000,40,
2009_05_29,,,,,1243555200000,0,
2009_05_30,,,,,1243641600000,0,
2009_05_31,,,,,1243728000000,0,
2009_06_01,16.53000000000003,15.230000000000018,13.250000000000057,0.8520365146061927,1243814400000,15,
2009_06_02,,,,,1243900800000,0,
2009_06_03,17.450000000000045,15.650000000000034,11.190000000000055,1.5575364095306221,1243987200000,31,
2009_06_04,,,,,1244073600000,0,
2009_06_05,13.850000000000023,11.330000000000041,8.550000000000011,1.2179066346172498,1244160000000,27,
2009_06_06,,,,,1244246400000,0,
2009_06_07,,,,,1244332800000,0,
2009_06_08,15.690000000000055,15.000000000000028,8.190000000000055,1.7380319329632672,1244419200000,40,
2009_06_09,11.07000000000005,10.730000000000047,5.970000000000027,2.1148226876029184,1244505600000,4,
2009_06_10,,,,,1244592000000,0,
2009_06_11,-0.44999999999998863,-0.44999999999998863,-0.44999999999998863,0.0,1244678400000,1,
2009_06_12,14.590000000000032,13.450000000000045,8.490000000000009,1.506690579482442,1244764800000,39,
2009_06_13,13.850000000000023,12.970000000000027,7.930000000000007,1.6223947027245234,1244851200000,35,
2009_06_14,4.990000000000009,4.990000000000009,4.990000000000009,0.0,1244937600000,1,
2009_06_15,,,,,1245024000000,0,
2009_06_16,16.390000000000043,14.910000000000025,12.07000000000005,1.053778795573361,1245110400000,40,
2009_06_17,,,,,1245196800000,0,
2009_06_18,15.270000000000039,13.960000000000036,11.330000000000041,0.7766537194915217,1245283200000,40,
2009_06_19,18.77000000000004,17.670000000000044,13.57000000000005,1.2938623381178649,1245369600000,40,
2009_06_20,15.850000000000023,14.600000000000023,9.610000000000014,1.5611723159216018,1245456000000,40,
2009_06_21,,,,,1245542400000,0,
2009_06_22,14.370000000000005,13.53000000000003,9.470000000000027,1.2987294656132506,1245628800000,26,
