system:index,LST_Night_1km_median,LST_Night_1km_stdDev,maxLST,minLST,modis_time,pixel_count,.geo
2009_08_15,15.78000000000003,1.4974107652878592,{LST_Night_1km=17.250000000000057},{LST_Night_1km=10.990000000000009},1250294400000,40,
2009_08_16,15.230000000000018,1.3504744338865855,{LST_Night_1km=16.670000000000016},{LST_Night_1km=11.650000000000034},1250380800000,39,
2009_08_17,16.660000000000025,1.1476754767790778,{LST_Night_1km=17.970000000000027},{LST_Night_1km=13.07000000000005},1250467200000,40,
2009_08_18,18.00000000000003,1.554789696389896,{LST_Night_1km=19.890000000000043},{LST_Night_1km=12.890000000000043},1250553600000,40,
2009_08_19,18.710000000000036,1.2111563689299887,{LST_Night_1km=19.49000000000001},{LST_Night_1km=14.730000000000018},1250640000000,40,
2009_08_20,17.410000000000025,1.5482989859843246,{LST_Night_1km=19.03000000000003},{LST_Night_1km=13.230000000000018},1250726400000,40,
2009_08_21,18.510000000000048,0.8848037918092543,{LST_Night_1km=19.05000000000001},{LST_Night_1km=15.810000000000002},1250812800000,40,
2009_08_22,20.05000000000004,1.3772464376428353,{LST_Night_1km=21.55000000000001},{LST_Night_1km=15.710000000000036},1250899200000,40,
2009_08_23,18.180000000000035,0.9975187968154079,{LST_Night_1km=19.970000000000027},{LST_Night_1km=15.750000000000057},1250985600000,40,
2009_08_24,18.56000000000003,1.6829675427648816,{LST_Night_1km=20.430000000000007},{LST_Night_1km=13.57000000000005},1251072000000,40,
2009_08_25,16.55000000000001,1.5019525611165991,{LST_Night_1km=18.99000000000001},{LST_Night_1km=13.370000000000005},1251158400000,38,
2009_08_26,16.510000000000048,1.4636660098734837,{LST_Night_1km=18.49000000000001},{LST_Night_1km=12.490000000000009},1251244800000,37,
2009_08_27,17.04000000000002,1.2284260480612803,{LST_Night_1km=18.49000000000001},{LST_Night_1km=13.350000000000023},1251331200000,36,
2009_08_28,15.990000000000009,1.1360887949452556,{LST_Night_1km=18.010000000000048},{LST_Night_1km=12.550000000000011},1251417600000,40,
2009_08_29,16.180000000000035,1.323073694092642,{LST_Night_1km=17.49000000000001},{LST_Night_1km=11.810000000000002},1251504000000,40,
2009_08_30,14.78000000000003,1.4173671507020411,{LST_Night_1km=17.03000000000003},{LST_Night_1km=11.850000000000023},1251590400000,38,
2009_08_31,17.910000000000025,1.263026127995794,{LST_Night_1km=19.05000000000001},{LST_Night_1km=13.170000000000016},1251676800000,40,
2009_09_01,16.60000000000005,1.2190232770542053,{LST_Night_1km=17.730000000000018},{LST_Night_1km=12.650000000000034},1251763200000,40,
2009_09_02,15.900000000000034,1.1031807422177815,{LST_Night_1km=17.55000000000001},{LST_Night_1km=13.490000000000009},1251849600000,40,
2009_09_03,13.960000000000036,1.3063241711905438,{LST_Night_1km=17.130000000000052},{LST_Night_1km=12.870000000000005},1251936000000,26,
2009_09_04,15.380000000000024,1.130579939676983,{LST_Night_1km=17.510000000000048},{LST_Night_1km=13.150000000000034},1252022400000,40,
2009_09_05,16.120000000000033,1.7410847193631906,{LST_Night_1km=18.07000000000005},{LST_Night_1km=10.57000000000005},1252108800000,40,
2009_09_06,12.650000000000034,0.5826810102992035,{LST_Night_1km=13.510000000000048},{LST_Night_1km=11.53000000000003},1252195200000,13,
2009_09_07,13.860000000000014,1.0744630837620033,{LST_Night_1km=15.370000000000005},{LST_Night_1km=11.550000000000011},1252281600000,28,
2009_09_08,13.120000000000033,1.2889138838572518,{LST_Night_1km=14.490000000000009},{LST_Night_1km=10.270000000000039},1252368000000,20,
2009_09_09,,,{LST_Night_1km=null},{LST_Night_1km=null},1252454400000,0,
2009_09_10,,,{LST_Night_1km=null},{LST_Night_1km=null},1252540800000,0,
2009_09_11,16.590000000000032,1.3450999033528588,{LST_Night_1km=18.430000000000007},{LST_Night_1km=12.550000000000011},1252627200000,40,
2009_09_12,18.51000000000002,1.2644302076429104,{LST_Night_1km=20.53000000000003},{LST_Night_1km=14.79000000000002},1252713600000,40,
2009_09_13,,,{LST_Night_1km=null},{LST_Night_1km=null},1252800000000,0,
2009_09_14,15.450000000000045,1.1124258887785332,{LST_Night_1km=16.57000000000005},{LST_Night_1km=12.210000000000036},1252886400000,27,
2009_09_15,13.490000000000009,0.927116878484684,{LST_Night_1km=14.130000000000052},{LST_Night_1km=11.110000000000014},1252972800000,19,
2009_09_16,16.630000000000052,1.4093132192667353,{LST_Night_1km=18.010000000000048},{LST_Night_1km=11.610000000000014},1253059200000,40,
2009_09_17,,,{LST_Night_1km=null},{LST_Night_1km=null},1253145600000,0,
2009_09_18,15.320000000000022,1.2090785747833765,{LST_Night_1km=17.170000000000016},{LST_Night_1km=11.870000000000005},1253232000000,40,
2009_09_19,15.750000000000028,1.540731233659828,{LST_Night_1km=17.010000000000048},{LST_Night_1km=10.510000000000048},1253318400000,32,
2009_09_20,13.820000000000022,1.1959410520589897,{LST_Night_1km=15.350000000000023},{LST_Night_1km=11.170000000000016},1253404800000,36,
2009_09_21,14.690000000000026,1.8401593481524512,{LST_Night_1km=16.53000000000003},{LST_Night_1km=10.410000000000025},1253491200000,38,
2009_09_22,13.03000000000003,0.9589914702436148,{LST_Night_1km=14.170000000000016},{LST_Night_1km=10.230000000000018},1253577600000,25,
2009_09_23,15.970000000000027,1.9231949979136262,{LST_Night_1km=17.55000000000001},{LST_Night_1km=9.830000000000041},1253664000000,40,
2009_09_24,15.940000000000026,1.1897222364905051,{LST_Night_1km=17.230000000000018},{LST_Night_1km=11.610000000000014},1253750400000,40,
2009_09_25,16.610000000000042,1.1314044369720555,{LST_Night_1km=17.930000000000007},{LST_Night_1km=13.07000000000005},1253836800000,40,
2009_09_26,16.880000000000024,1.5950453755300822,{LST_Night_1km=18.250000000000057},{LST_Night_1km=11.470000000000027},1253923200000,40,
2009_09_27,15.370000000000033,1.7783880341477771,{LST_Night_1km=17.430000000000007},{LST_Night_1km=10.79000000000002},1254009600000,40,
2009_09_28,15.890000000000043,1.8535156637001502,{LST_Night_1km=18.450000000000045},{LST_Night_1km=10.590000000000032},1254096000000,39,
2009_09_29,10.760000000000048,0.6299999999999905,{LST_Night_1km=11.390000000000043},{LST_Night_1km=10.130000000000052},1254182400000,2,
2009_09_30,8.710000000000036,0.0,{LST_Night_1km=8.710000000000036},{LST_Night_1km=8.710000000000036},1254268800000,1,
2009_10_01,4.210000000000036,0.0,{LST_Night_1km=4.210000000000036},{LST_Night_1km=4.210000000000036},1254355200000,1,
2009_10_02,7.270000000000039,0.0,{LST_Night_1km=7.270000000000039},{LST_Night_1km=7.270000000000039},1254441600000,1,
2009_10_03,,,{LST_Night_1km=null},{LST_Night_1km=null},1254528000000,0,
2009_10_04,5.650000000000034,0.0,{LST_Night_1km=5.650000000000034},{LST_Night_1km=5.650000000000034},1254614400000,1,
2009_10_05,,,{LST_Night_1km=null},{LST_Night_1km=null},1254700800000,0,
2009_10_06,4.730000000000018,1.2139174468912806,{LST_Night_1km=5.850000000000023},{LST_Night_1km=1.8100000000000023},1254787200000,19,
2009_10_07,6.750000000000057,1.8643942211790452,{LST_Night_1km=8.550000000000011},{LST_Night_1km=-0.20999999999997954},1254873600000,39,
2009_10_08,3.410000000000025,1.242028838011021,{LST_Night_1km=4.710000000000036},{LST_Night_1km=-1.92999999999995},1254960000000,39,
2009_10_09,8.590000000000032,1.2233114893599224,{LST_Night_1km=9.870000000000005},{LST_Night_1km=4.170000000000016},1255046400000,40,
2009_10_10,6.360000000000014,1.4977329535000605,{LST_Night_1km=8.270000000000039},{LST_Night_1km=1.990000000000009},1255132800000,40,
2009_10_11,8.210000000000036,1.6014923509027505,{LST_Night_1km=9.630000000000052},{LST_Night_1km=2.1300000000000523},1255219200000,40,
2009_10_12,5.820000000000022,2.08129750529701,{LST_Night_1km=8.270000000000039},{LST_Night_1km=0.27000000000003865},1255305600000,24,
2009_10_13,,,{LST_Night_1km=null},{LST_Night_1km=null},1255392000000,0,
2009_10_14,,,{LST_Night_1km=null},{LST_Night_1km=null},1255478400000,0,
2009_10_15,,,{LST_Night_1km=null},{LST_Night_1km=null},1255564800000,0,
2009_10_16,9.140000000000043,1.1129688899515517,{LST_Night_1km=9.970000000000027},{LST_Night_1km=4.970000000000027},1255651200000,40,
2009_10_17,9.130000000000024,1.0724195774042915,{LST_Night_1km=10.810000000000002},{LST_Night_1km=6.710000000000036},1255737600000,40,
2009_10_18,10.100000000000023,1.0397879591532069,{LST_Night_1km=11.150000000000034},{LST_Night_1km=6.03000000000003},1255824000000,40,
2009_10_19,7.710000000000036,1.6598547376201327,{LST_Night_1km=9.690000000000055},{LST_Night_1km=3.2700000000000387},1255910400000,40,
2009_10_20,6.430000000000035,1.3375174994086916,{LST_Night_1km=7.930000000000007},{LST_Night_1km=2.390000000000043},1255996800000,28,
2009_10_21,,,{LST_Night_1km=null},{LST_Night_1km=null},1256083200000,0,
2009_10_22,,,{LST_Night_1km=null},{LST_Night_1km=null},1256169600000,0,
2009_10_23,6.53000000000003,2.0220642299393,{LST_Night_1km=8.170000000000016},{LST_Night_1km=2.5500000000000114},1256256000000,8,
2009_10_24,6.910000000000025,1.044130018277904,{LST_Night_1km=7.57000000000005},{LST_Night_1km=2.6100000000000136},1256342400000,39,
2009_10_25,4.770000000000039,1.6764542240789322,{LST_Night_1km=7.610000000000014},{LST_Night_1km=2.330000000000041},1256428800000,9,
2009_10_26,,,{LST_Night_1km=null},{LST_Night_1km=null},1256515200000,0,
2009_10_27,2.650000000000034,1.6327928395076317,{LST_Night_1km=5.3700000000000045},{LST_Night_1km=-0.6499999999999773},1256601600000,17,
2009_10_28,,,{LST_Night_1km=null},{LST_Night_1km=null},1256688000000,0,
2009_10_29,,,{LST_Night_1km=null},{LST_Night_1km=null},1256774400000,0,
2009_10_30,,,{LST_Night_1km=null},{LST_Night_1km=null},1256860800000,0,
2009_10_31,4.010000000000019,1.1809127825542445,{LST_Night_1km=5.390000000000043},{LST_Night_1km=0.2300000000000182},1256947200000,40,
2009_11_01,6.2000000000000455,1.193477167774894,{LST_Night_1km=7.610000000000014},{LST_Night_1km=1.4500000000000455},1257033600000,40,
2009_11_02,3.4000000000000057,1.2725953795295677,{LST_Night_1km=5.010000000000048},{LST_Night_1km=-1.829999999999984},1257120000000,40,
2009_11_03,5.820000000000022,1.7149516028156633,{LST_Night_1km=7.2900000000000205},{LST_Night_1km=-1.0699999999999932},1257206400000,40,
2009_11_04,5.480000000000018,1.4050903885515718,{LST_Night_1km=7.230000000000018},{LST_Night_1km=-0.40999999999996817},1257292800000,40,
2009_11_05,,,{LST_Night_1km=null},{LST_Night_1km=null},1257379200000,0,
2009_11_06,,,{LST_Night_1km=null},{LST_Night_1km=null},1257465600000,0,
2009_11_07,1.5100000000000477,1.7215238727489148,{LST_Night_1km=2.3700000000000045},{LST_Night_1km=-3.0499999999999545},1257552000000,9,
2009_11_08,,,{LST_Night_1km=null},{LST_Night_1km=null},1257638400000,0,
2009_11_09,-0.06999999999999318,0.812393792116469,{LST_Night_1km=0.9300000000000068},{LST_Night_1km=-1.5499999999999545},1257724800000,7,
2009_11_10,,,{LST_Night_1km=null},{LST_Night_1km=null},1257811200000,0,
2009_11_11,,,{LST_Night_1km=null},{LST_Night_1km=null},1257897600000,0,
2009_11_12,,,{LST_Night_1km=null},{LST_Night_1km=null},1257984000000,0,
2009_11_13,0.4500000000000455,1.8703472939537205,{LST_Night_1km=3.2700000000000387},{LST_Night_1km=-4.409999999999968},1258070400000,40,
2009_11_14,-0.6799999999999784,1.3114062782344753,{LST_Night_1km=1.8500000000000227},{LST_Night_1km=-3.6299999999999955},1258156800000,38,
2009_11_15,0.060000000000030695,1.7853357527367208,{LST_Night_1km=2.3100000000000023},{LST_Night_1km=-5.369999999999948},1258243200000,40,
2009_11_16,-0.40999999999996817,1.0675803248468,{LST_Night_1km=0.9300000000000068},{LST_Night_1km=-3.609999999999957},1258329600000,40,
2009_11_17,0.1400000000000432,1.1072039521768284,{LST_Night_1km=1.4700000000000273},{LST_Night_1km=-3.269999999999982},1258416000000,26,
2009_11_18,-11.109999999999957,0.0,{LST_Night_1km=-11.109999999999957},{LST_Night_1km=-11.109999999999957},1258502400000,1,
2009_11_19,-0.6699999999999591,1.7546560204211021,{LST_Night_1km=1.5300000000000296},{LST_Night_1km=-7.75},1258588800000,40,
2009_11_20,,,{LST_Night_1km=null},{LST_Night_1km=null},1258675200000,0,
2009_11_21,-2.4899999999999807,1.0118959103254324,{LST_Night_1km=-0.9099999999999682},{LST_Night_1km=-5.089999999999975},1258761600000,24,
2009_11_22,,,{LST_Night_1km=null},{LST_Night_1km=null},1258848000000,0,
2009_11_23,-2.2999999999999545,1.513668061366161,{LST_Night_1km=0.1300000000000523},{LST_Night_1km=-6.809999999999945},1258934400000,40,
2009_11_24,-2.3999999999999773,1.2709786255742739,{LST_Night_1km=-0.8699999999999477},{LST_Night_1km=-5.1299999999999955},1259020800000,30,
2009_11_25,-1.9799999999999613,0.560934710995856,{LST_Night_1km=-1.349999999999966},{LST_Night_1km=-4.1299999999999955},1259107200000,40,
2009_11_26,0.6100000000000136,1.4023012925856453,{LST_Night_1km=3.430000000000007},{LST_Night_1km=-2.829999999999984},1259193600000,39,
2009_11_27,,,{LST_Night_1km=null},{LST_Night_1km=null},1259280000000,0,
2009_11_28,0.3300000000000125,1.012629127568434,{LST_Night_1km=1.7700000000000387},{LST_Night_1km=-2.6499999999999773},1259366400000,40,
2009_11_29,-3.8899999999999864,0.9616974835474517,{LST_Night_1km=-2.2899999999999636},{LST_Night_1km=-6.569999999999993},1259452800000,19,
2009_11_30,-1.1299999999999955,0.9183124468284225,{LST_Night_1km=0.1300000000000523},{LST_Night_1km=-4.389999999999986},1259539200000,40,
2009_12_01,-0.8099999999999739,1.2994419314972605,{LST_Night_1km=0.1500000000000341},{LST_Night_1km=-4.989999999999952},1259625600000,30,
2009_12_02,-1.919999999999959,0.658033243841072,{LST_Night_1km=-0.9699999999999704},{LST_Night_1km=-4.009999999999991},1259712000000,40,
2009_12_03,-0.8899999999999579,1.560227903580473,{LST_Night_1km=1.0100000000000477},{LST_Night_1km=-5.449999999999989},1259798400000,36,
2009_12_04,-3.909999999999968,0.9683089497790662,{LST_Night_1km=-3.2899999999999636},{LST_Night_1km=-7.189999999999998},1259884800000,12,
2009_12_05,-1.4099999999999682,1.4230302342114558,{LST_Night_1km=0.8100000000000023},{LST_Night_1km=-4.909999999999968},1259971200000,37,
2009_12_06,-2.25,1.2944341479247332,{LST_Night_1km=-0.9899999999999523},{LST_Night_1km=-4.7099999999999795},1260057600000,13,
2009_12_07,,,{LST_Night_1km=null},{LST_Night_1km=null},1260144000000,0,
2009_12_08,,,{LST_Night_1km=null},{LST_Night_1km=null},1260230400000,0,
2009_12_09,,,{LST_Night_1km=null},{LST_Night_1km=null},1260316800000,0,
2009_12_10,-8.009999999999962,1.5495402543980605,{LST_Night_1km=-7.389999999999986},{LST_Night_1km=-11.329999999999984},1260403200000,4,
2009_12_11,-11.949999999999989,0.0,{LST_Night_1km=-11.949999999999989},{LST_Night_1km=-11.949999999999989},1260489600000,1,
2009_12_12,-8.549999999999955,1.2877190719109848,{LST_Night_1km=-7.829999999999984},{LST_Night_1km=-12.009999999999991},1260576000000,7,
2009_12_13,-4.22999999999999,0.7925993628561697,{LST_Night_1km=-2.7899999999999636},{LST_Night_1km=-5.829999999999984},1260662400000,40,
2009_12_14,-2.769999999999982,0.9852935244736926,{LST_Night_1km=-2.1299999999999955},{LST_Night_1km=-5.869999999999948},1260748800000,29,
2009_12_15,,,{LST_Night_1km=null},{LST_Night_1km=null},1260835200000,0,
2009_12_16,,,{LST_Night_1km=null},{LST_Night_1km=null},1260921600000,0,
2009_12_17,,,{LST_Night_1km=null},{LST_Night_1km=null},1261008000000,0,
2009_12_18,-8.949999999999989,0.8895075427668114,{LST_Night_1km=-7.0499999999999545},{LST_Night_1km=-9.349999999999966},1261094400000,13,
2009_12_19,-2.0299999999999727,0.4534589033673977,{LST_Night_1km=-1.3899999999999864},{LST_Night_1km=-3.4499999999999886},1261180800000,33,
2009_12_20,,,{LST_Night_1km=null},{LST_Night_1km=null},1261267200000,0,
2009_12_21,-5.0499999999999545,0.9366236732676858,{LST_Night_1km=-4.309999999999945},{LST_Night_1km=-7.769999999999982},1261353600000,13,
2009_12_22,-2.6399999999999864,1.0783983198652016,{LST_Night_1km=-1.6299999999999955},{LST_Night_1km=-7.289999999999964},1261440000000,38,
2009_12_23,-6.0099999999999625,1.3684617653795783,{LST_Night_1km=-4.309999999999945},{LST_Night_1km=-10.70999999999998},1261526400000,22,
2009_12_24,-5.649999999999977,0.9251732581824739,{LST_Night_1km=-4.409999999999968},{LST_Night_1km=-8.129999999999995},1261612800000,23,
2009_12_25,-5.569999999999965,0.9171816735097976,{LST_Night_1km=-4.809999999999945},{LST_Night_1km=-8.42999999999995},1261699200000,24,
2009_12_26,-5.059999999999974,1.2912202561917852,{LST_Night_1km=-3.25},{LST_Night_1km=-9.109999999999957},1261785600000,40,
2009_12_27,,,{LST_Night_1km=null},{LST_Night_1km=null},1261872000000,0,
2009_12_28,-7.509999999999991,0.8941329453764483,{LST_Night_1km=-6.529999999999973},{LST_Night_1km=-10.149999999999977},1261958400000,23,
2009_12_29,-10.109999999999957,0.4549109803027261,{LST_Night_1km=-9.449999999999989},{LST_Night_1km=-10.649999999999977},1262044800000,5,
2009_12_30,-5.5499999999999545,1.78528995929264,{LST_Night_1km=-4.189999999999998},{LST_Night_1km=-10.589999999999975},1262131200000,33,
2009_12_31,,,{LST_Night_1km=null},{LST_Night_1km=null},1262217600000,0,
2010_01_01,,,{LST_Night_1km=null},{LST_Night_1km=null},1262304000000,0,
2010_01_02,-6.849999999999966,1.49647475300806,{LST_Night_1km=-4.46999999999997},{LST_Night_1km=-10.369999999999948},1262390400000,26,
2010_01_03,-4.309999999999974,0.6592316941658743,{LST_Night_1km=-3.2099999999999795},{LST_Night_1km=-6.389999999999986},1262476800000,38,
2010_01_04,-9.989999999999952,0.0,{LST_Night_1km=-9.989999999999952},{LST_Night_1km=-9.989999999999952},1262563200000,1,
2010_01_05,,,{LST_Night_1km=null},{LST_Night_1km=null},1262649600000,0,
2010_01_06,,,{LST_Night_1km=null},{LST_Night_1km=null},1262736000000,0,
2010_01_07,-0.07999999999998408,0.3623961920329729,{LST_Night_1km=0.4900000000000091},{LST_Night_1km=-1.2299999999999613},1262822400000,40,
2010_01_08,,,{LST_Night_1km=null},{LST_Night_1km=null},1262908800000,0,
2010_01_09,,,{LST_Night_1km=null},{LST_Night_1km=null},1262995200000,0,
2010_01_10,,,{LST_Night_1km=null},{LST_Night_1km=null},1263081600000,0,
2010_01_11,,,{LST_Night_1km=null},{LST_Night_1km=null},1263168000000,0,
2010_01_12,-3.3099999999999454,1.0901608420896876,{LST_Night_1km=-1.4899999999999523},{LST_Night_1km=-5.609999999999957},1263254400000,23,
2010_01_13,,,{LST_Night_1km=null},{LST_Night_1km=null},1263340800000,0,
2010_01_14,-2.089999999999975,1.1632702824365448,{LST_Night_1km=0.35000000000002274},{LST_Night_1km=-4.089999999999975},1263427200000,40,
2010_01_15,-4.509999999999991,0.0,{LST_Night_1km=-4.509999999999991},{LST_Night_1km=-4.509999999999991},1263513600000,1,
2010_01_16,,,{LST_Night_1km=null},{LST_Night_1km=null},1263600000000,0,
2010_01_17,,,{LST_Night_1km=null},{LST_Night_1km=null},1263686400000,0,
2010_01_18,-1.2699999999999818,1.45753546854768,{LST_Night_1km=0.3300000000000409},{LST_Night_1km=-7.109999999999957},1263772800000,37,
2010_01_19,-4.219999999999999,1.361210082569514,{LST_Night_1km=-2.2899999999999636},{LST_Night_1km=-6.309999999999945},1263859200000,30,
2010_01_20,-1.849999999999966,2.0637822613401378,{LST_Night_1km=-0.08999999999997499},{LST_Night_1km=-6.089999999999975},1263945600000,24,
